,volcanic_rock_voucher_10500_d3,djembes_d3,croissants_d3,jams_d3,volcanic_rock_voucher_10000_d3,kelp_d3,volcanic_rock_voucher_9750_d3,picnic_basket1_d3,picnic_basket2_d3,volcanic_rock_voucher_9500_d3,rainforest_resin_d3,volcanic_rock_voucher_10250_d3,squid_ink_d3,volcanic_rock_d3
2016500,80.36666666666666,13490.5,4321.0,6632.5,472.3666666666667,2031.55,720.3666666666667,59222.5,30493.70408163265,970.3666666666667,9999.765625,243.36666666666667,1969.55,10469.84935897436
2016600,80.5,13491.5,4320.5,6632.5,473.5,2031.5,720.5,59226.5,30489.5,969.5,10000.0,243.5,1969.5,10469.5
2016700,82.5,13490.5,4320.837133550489,6632.5,477.0,2031.531914893617,724.5,59221.5,30493.7,974.5,10000.0,247.5,1968.0425531914893,10474.16560509554
2016800,84.5,13490.15873015873,4320.5,6632.5,481.5,2031.5,729.0,59213.805555555555,30496.0,978.5,10000.0,250.5,1966.96875,10478.117318435754
2016900,86.5,13490.207142857143,4320.82905982906,6632.854716981132,485.5,2031.3333333333333,733.5,59212.510204081635,30497.30612244898,982.5,10000.0,254.5,1967.3333333333333,10482.5
2017000,84.5,13490.0,4320.791666666667,6632.864077669903,479.5,2031.5,727.5,59213.5,30497.0,976.5,9999.876712328767,249.5,1967.0,10476.5
2017100,87.5,13491.5,4321.166666666667,6633.0,486.5,2031.5245901639344,733.9666666666667,59216.5,30499.5,983.5,10000.0,255.5,1966.032786885246,10483.208333333334
2017200,85.5,13490.5,4321.0,6633.0,483.5,2031.5,730.5,59216.875,30498.375,980.5,10000.0,252.5,1962.5,10479.852071005917
2017300,87.5,13490.5,4321.234567901234,6633.5,486.5,2031.5172413793102,733.5,59216.69565217391,30499.405797101448,983.5,10000.0,255.5,1964.5172413793102,10483.0
2017400,86.5,13492.5,4322.0,6633.5,485.5,2031.388888888889,732.5,59220.5,30502.5,981.5,9999.869565217392,253.5,1964.9074074074074,10481.5
2017500,86.5,13492.852459016394,4322.0,6634.018292682927,484.5,2031.5,731.5,59227.5,30505.683333333334,981.5,10000.0,253.5,1962.5,10480.807228915663
2017600,83.5,13492.5,4322.0,6634.0,478.5,2031.5,725.5,59226.5,30504.77027027027,975.5,10000.0,248.5,1964.0,10474.856097560976
2017700,84.5,13492.172727272728,4322.185430463576,6634.0,479.03846153846155,2031.5,726.5,59227.1875,30505.703125,976.5,10000.193548387097,249.5,1963.5,10475.83064516129
2017800,83.5,13491.798076923076,4322.243362831859,6634.0,479.5,2031.5,726.5,59225.5,30505.708333333332,975.5,10000.342857142858,248.5,1965.0,10475.133152173914
2017900,81.73684210526316,13492.0,4322.223958333333,6633.5,475.7368421052632,2031.5,720.7368421052631,59225.0,30504.5,970.7368421052631,10000.0,244.73684210526315,1963.5,10470.145320197043
2018000,79.5,13492.5,4322.191358024691,6633.5,470.0,2031.5409836065573,716.5,59225.5,30503.680555555555,966.5,10000.133333333333,241.5,1964.5409836065573,10466.18306010929
2018100,75.5,13492.5,4322.190909090909,6633.974025974026,460.5,2031.5,706.5,59223.86486486487,30507.5,955.5,10000.0,232.5,1966.0,10455.5
2018200,78.5,13493.5,4322.2807017543855,6634.0,466.5,2031.02,713.5,59222.5,30505.322580645163,963.5,10000.095238095239,238.5,1966.96,10462.86612021858
2018300,78.3,13494.8671875,4322.237037037037,6633.985386221294,468.3,2030.9666666666667,715.3,59225.729166666664,30507.26153846154,964.3,10000.0,239.3,1967.45,10464.517857142857
2018400,81.5,13495.0,4322.235576923077,6634.0,473.5,2031.0,720.5,59226.19696969697,30505.0,970.5,9999.91304347826,244.5,1967.5238095238096,10469.843930635838
2018500,81.5,13495.137931034482,4322.0,6634.0,475.0,2031.0,721.5,59225.5,30503.5,970.5,9999.982456140351,244.5,1967.5,10470.5
2018600,80.5,13493.5,4322.0,6634.0,470.9642857142857,2031.0,718.5,59222.48529411765,30502.308823529413,967.5,10000.0,242.5,1967.5507246376812,10467.1175
2018700,77.5,13492.5,4322.242424242424,6634.0,463.5,2031.0,710.5,59222.8,30502.7,960.5,10000.402985074626,236.5,1965.5263157894738,10460.5
2018800,79.5,13494.5,4322.206451612903,6634.0,466.5,2031.0,713.5,59221.5,30504.29268292683,963.5,9999.984126984127,238.5,1964.5714285714287,10463.113513513514
2018900,81.5,13495.0,4322.0,6634.0,473.5,2030.9333333333334,719.5,59221.5,30502.70731707317,969.5,10000.0,243.5,1964.9333333333334,10468.836633663366
2019000,81.5,13495.155737704918,4322.0,6634.0,474.5,2031.0,719.5,59224.5,30506.5,969.5,10000.0,243.5,1966.0,10469.153645833334
2019100,81.5,13495.5,4322.0,6634.0,472.0,2031.0142857142857,719.5,59223.5,30507.32222222222,968.5,10000.0,243.5,1966.9285714285713,10468.5
2019200,79.5,13495.5,4322.173228346457,6634.0,467.5,2031.0172413793102,715.5,59218.5,30506.628205128207,965.0,10000.0,240.5,1967.5,10464.508361204013
2019300,80.5,13495.5,4322.5,6634.0,471.5,2030.9850746268658,718.5,59217.5,30508.684782608696,968.0,10000.0,242.5,1967.4328358208954,10467.5
2019400,80.5,13495.193548387097,4322.274261603376,6634.0,470.5,2030.9347826086957,717.5,59217.5,30507.0,967.5,9999.982456140351,241.5,1967.3695652173913,10466.5
2019500,81.5,13496.0,4322.0,6633.5,471.5,2031.4666666666667,720.5,59218.5,30506.647058823528,969.5,10000.0,243.5,1968.4666666666667,10468.78034682081
2019600,80.5,13496.0,4322.1612903225805,6634.0,471.5,2031.5,718.5,59221.47727272727,30507.727272727272,967.5,10000.0,242.5,1968.5,10467.5
2019700,78.5,13496.0,4322.176470588235,6633.5,465.5,2031.5,711.5,59225.5,30506.0,961.5,10000.0,237.5,1970.0,10461.185378590078
2019800,78.67857142857143,13496.198529411764,4322.191964285715,6633.5,468.67857142857144,2031.5,714.0,59229.5,30506.0,963.6785714285714,10000.0,238.67857142857142,1969.0,10463.194871794873
2019900,78.5,13497.5,4322.1814159292035,6633.0,464.5,2031.5,712.5,59226.5,30501.5,962.0,10000.0,237.5,1972.5,10461.5
2020000,75.5,13497.5,4322.0,6633.0,460.5,2031.5,707.5,59227.5,30501.727272727272,956.5,10000.0,233.5,1972.9827586206898,10456.5
2020100,72.5,13497.5,4322.200980392156,6633.5,452.5,2031.5,699.0,59226.5,30505.303571428572,948.5,10000.0,226.5,1970.5,10447.844497607655
2020200,69.5,13497.792452830188,4322.233944954129,6633.5,446.5,2031.5,692.0,59223.5,30506.305555555555,941.5,10000.0,221.0,1971.5,10441.20054945055
2020300,67.5,13498.210144927536,4322.5,6633.5,441.5,2031.5,687.5,59221.5,30506.66304347826,936.5,10000.0,217.5,1970.5,10436.5
2020400,71.5,13500.0,4322.171328671328,6634.0,452.5,2031.5,698.0,59220.82142857143,30505.5,947.5,10000.0,225.5,1971.5,10446.827922077922
2020500,72.5,13500.0,4322.213043478261,6634.0,453.5,2031.5714285714287,699.5,59218.5,30503.0,949.5,10000.0,227.5,1970.5714285714287,10449.165876777251
2020600,74.5,13500.0,4322.18320610687,6634.0,456.0,2031.5,702.5,59218.0,30503.0,952.5,10000.0,229.5,1971.5,10452.0
2020700,73.5,13500.145161290322,4322.240157480315,6634.0,454.5,2031.5,702.0,59220.5,30502.6935483871,951.5,10000.0,228.5,1972.0,10450.81212121212
2020800,76.37288135593221,13499.85,4322.16,6633.5,461.3728813559322,2031.5098039215686,708.3728813559322,59221.5,30501.5,957.3728813559322,10000.0,234.3728813559322,1971.5098039215686,10457.5
2020900,75.5,13498.5,4323.0,6633.5,461.5,2031.5,706.5,59221.5,30503.5,955.5,10000.101694915254,232.5,1973.0208333333333,10455.147260273972
2021000,73.5,13500.0,4323.032727272727,6633.5,455.5,2031.5,700.5,59225.5,30505.2625,950.5,9999.90909090909,228.5,1973.5,10449.827683615818
2021100,74.8125,13500.0,4322.820754716981,6633.5,455.8125,2031.5,702.8125,59226.5,30503.328125,952.8125,10000.0,229.8125,1973.0333333333333,10452.14705882353
2021200,75.77272727272727,13500.0,4323.0,6633.18669527897,460.77272727272725,2031.5,705.7727272727273,59226.46666666667,30505.24,955.7727272727273,10000.0,231.77272727272728,1973.5,10454.490476190476
2021300,77.5,13500.0,4323.226495726496,6633.5,464.5,2032.032258064516,711.5,59227.5,30508.741379310344,960.5,10000.0,236.5,1976.5645161290322,10460.5
2021400,78.5,13500.201612903225,4323.221428571429,6633.0,466.5,2032.0,712.5,59230.1875,30509.3125,961.5,10000.0,237.5,1976.5,10461.5
2021500,76.36111111111111,13500.5,4323.0,6634.0,462.3611111111111,2032.0,709.3611111111111,59230.166666666664,30510.491228070176,958.3611111111111,9999.885714285714,234.36111111111111,1976.5471698113208,10458.165662650603
2021600,76.5,13500.518867924528,4323.5,6634.0,460.5,2032.0350877192982,708.0,59234.5,30511.257575757576,957.5,10000.0,233.5,1977.5263157894738,10456.857575757576
2021700,75.5,13500.5,4323.181372549019,6634.0,459.5,2032.0,705.5,59237.5,30509.261363636364,955.5,10000.0,232.5,1978.5,10454.87912087912
2021800,76.5,13501.122950819672,4323.227678571428,6634.0,461.5,2032.0350877192982,708.5,59240.063829787236,30510.63829787234,957.5,10000.142857142857,234.5,1976.9830508474577,10457.5
2021900,75.5,13500.5,4323.225,6633.0,461.5,2031.983606557377,707.5,59236.5,30509.26923076923,956.5,10000.0,233.5,1978.016393442623,10456.5
2022000,75.5,13500.5,4323.197674418605,6633.5,459.5,2031.9259259259259,707.5,59238.51063829787,30509.712765957447,956.5,9999.777777777777,232.5,1978.3703703703704,10455.80303030303
2022100,77.5,13500.5,4323.227272727273,6634.0,463.0,2032.530612244898,709.5,59243.16129032258,30512.3064516129,959.0,10000.0,235.5,1977.530612244898,10458.5
2022200,76.5,13501.0,4323.5,6634.0,461.5,2032.5483870967741,708.5,59242.81428571429,30512.5,958.5,10000.0,234.5,1978.5483870967741,10457.5
2022300,74.5,13501.5,4323.773504273504,6633.5,457.5,2032.5,703.5,59241.48648648649,30510.662162162163,952.5,10000.269841269841,230.5,1978.0,10452.5
2022400,74.5,13500.824675324675,4323.5,6633.507042253521,457.5,2032.5,703.5,59237.5,30509.5,952.5,10000.0,230.5,1977.5,10452.516233766233
2022500,75.5,13501.5,4323.5,6634.0,460.5,2032.5,706.5,59242.5,30510.676470588234,956.5,10000.142857142857,233.5,1979.0,10455.873626373626
2022600,78.5,13501.838983050848,4323.5,6634.0,465.5,2032.5,713.5,59246.67272727273,30511.445945945947,962.5,10000.0,238.5,1980.5,10462.5
2022700,83.5,13502.0,4323.789655172413,6634.5,476.5,2032.5,724.0,59250.5,30513.5,973.5,10000.0,247.5,1980.0,10473.13144329897
2022800,86.5,13501.5,4323.5,6634.5,484.5,2032.5,730.5,59250.0,30513.652777777777,980.5,9999.684210526315,252.5,1979.5,10479.825
2022900,84.5,13501.122950819672,4323.8,6634.5,480.0,2032.5,726.5,59249.5,30510.293103448275,976.5,10000.0,249.5,1979.5,10476.119883040936
2023000,88.5,13501.84126984127,4323.5,6634.0,487.5,2032.5,734.5,59250.5,30506.738095238095,984.5,10000.019607843138,256.5,1980.0,10483.8359375
2023100,85.5,13502.0,4323.5,6634.0,482.0,2032.0208333333333,729.5,59250.85,30507.65,978.5,9994.973684210527,251.5,1980.0,10478.5
2023200,83.5,13501.5,4323.5,6634.0,478.5,2032.0,725.5,59246.5,30509.0,974.5,10000.0,248.5,1979.5,10474.5
2023300,84.5,13502.0,4323.2109375,6634.5,479.5,2032.5102040816328,725.5,59239.5,30506.34375,975.5,9999.861538461539,248.5,1982.5111111111112,10475.0
2023400,83.5,13501.5,4322.5,6634.0,478.5,2032.0,724.5,59231.5,30504.275,973.5,10000.0,247.5,1981.5,10473.5
2023500,82.375,13502.0,4322.5,6634.5,475.75,2032.5,722.375,59229.18571428571,30503.685714285715,972.375,10000.0,246.375,1981.9642857142858,10472.0
2023600,85.5,13501.0,4322.5,6634.0,480.5,2032.5227272727273,729.0,59227.0,30507.268292682926,978.5,10000.0,251.5,1982.0,10478.5
2023700,87.5,13500.8125,4322.81679389313,6634.0,485.5,2032.5,732.5,59225.0,30505.0,981.5,10000.0,254.5,1982.0,10481.5
2023800,86.36065573770492,13501.201388888889,4322.5,6634.0,483.3606557377049,2032.5,730.360655737705,59222.48039215686,30506.0,979.7213114754098,10000.0,252.36065573770492,1984.5,10479.5
2023900,85.5,13501.825,4322.841666666666,6634.0,481.5,2032.5121951219512,728.5,59224.5,30504.5,978.5,10000.0,251.5,1984.0,10477.884272997033
2024000,86.5,13502.844827586207,4322.809677419355,6634.5,483.5,2032.0217391304348,729.5,59224.5,30503.296875,979.5,10000.0,251.5,1985.0,10478.5
2024100,84.5,13502.838461538462,4322.5,6634.492700729927,478.0,2032.0,725.5,59227.5,30500.267441860466,974.5,10000.0,248.5,1985.5438596491229,10474.15
2024200,83.5,13502.795774647888,4322.5,6635.0,476.5,2032.0,722.5,59226.5,30500.69,972.5,10000.0,246.5,1985.509090909091,10472.109375
2024300,84.5,13502.758333333333,4322.517605633803,6635.5,477.5,2032.0,725.5,59228.5,30501.378048780487,974.5,10000.0,248.5,1985.5,10474.5
2024400,84.5,13502.183544303798,4322.263157894737,6635.5,477.5,2032.0,725.5,59225.5,30506.371794871793,975.0,10000.0,248.5,1985.5,10474.5
2024500,81.5,13502.0,4322.205426356589,6635.5,471.5,2031.9545454545455,718.5,59225.5,30504.5,967.5,10000.0,242.5,1984.9545454545455,10467.5
2024600,79.5,13501.806451612903,4322.241379310345,6635.0,469.5,2032.0,715.5,59228.5,30505.5,965.5,10000.0,240.5,1984.0,10464.836787564767
2024700,77.5,13501.5,4322.0,6635.0,463.0,2032.0,710.5,59227.47435897436,30507.0,959.5,10000.0,235.5,1983.9545454545455,10459.5
2024800,78.5,13501.201754385966,4322.5,6635.0,466.5,2032.0,713.5,59234.5,30512.255555555555,963.0,10000.0,238.5,1984.5,10462.5
2024900,78.5,13501.5,4322.5,6635.5,467.5,2032.0,713.5,59236.0,30509.722222222223,963.5,10000.0,238.5,1983.5081967213114,10462.839378238343
2025000,80.5,13501.5,4322.219696969697,6635.5,472.5,2031.8709677419354,718.5,59240.0,30507.0,967.5,10000.0,242.5,1981.3064516129032,10467.5
2025100,82.5,13500.785714285714,4322.0,6635.0,474.5,2032.0,722.0,59233.5,30508.340909090908,971.5,10000.0,245.5,1982.5,10471.0
2025200,82.88,13501.0,4322.0,6635.0,476.88,2032.0588235294117,722.88,59235.5,30510.71153846154,971.88,10000.0,245.88,1980.9811320754718,10471.5
2025300,80.5,13501.5,4322.178861788618,6635.0,472.5,2032.0384615384614,718.5,59233.5,30510.5,968.0,10000.0,242.5,1979.0384615384614,10467.5
2025400,80.5,13501.462121212122,4322.257142857143,6634.5,471.0,2032.0,716.5,59226.5,30507.296875,966.0,10000.0,241.0,1979.5,10465.5
2025500,80.5,13501.5,4322.193277310925,6634.0,470.5,2032.0,716.5,59225.520833333336,30510.5,966.5,10000.019607843138,241.5,1978.9607843137255,10465.81976744186
2025600,78.77272727272727,13501.5,4322.207547169812,6634.0,467.77272727272725,2032.015873015873,714.5454545454545,59221.311475409835,30510.25925925926,963.7727272727273,10000.0,238.77272727272728,1979.031746031746,10463.0
2025700,79.29729729729729,13500.838461538462,4322.0,6634.0,468.2972972972973,2032.02,715.2972972972973,59228.73333333333,30509.808823529413,965.0,10000.0,240.2972972972973,1978.54,10464.5
2025800,80.5,13500.814285714287,4321.5,6634.5,469.5,2032.4827586206898,716.5,59221.5,30505.635135135137,966.0,10000.0,241.0,1980.5172413793102,10465.5
2025900,78.5,13500.5,4321.5,6634.5,465.5,2032.050847457627,713.5,59220.5,30502.68181818182,962.5,10000.017543859649,238.5,1980.0,10462.5
2026000,80.5,13501.0,4321.213333333333,6634.5,470.5,2032.5,716.5,59219.5,30504.214285714286,966.5,10000.0,241.5,1977.5,10465.508235294117
2026100,77.875,13500.794642857143,4321.0,6634.5,464.875,2032.5,710.875,59215.5,30502.68918918919,960.875,10000.0,236.875,1977.5,10459.84065934066
2026200,77.5,13498.0,4321.194656488549,6634.5,463.5,2032.5,710.5,59218.5,30500.63157894737,960.0,10000.0,235.5,1978.0,10459.5
2026300,76.5,13498.0,4321.226086956522,6634.5,461.5,2032.44,707.5,59218.5,30499.32894736842,957.0,10000.0,233.5,1979.96,10456.4926686217
2026400,78.5,13498.0,4321.0,6634.5,467.0,2032.5263157894738,714.0,59216.22222222222,30499.277777777777,963.5,10000.254237288136,238.5,1975.5263157894738,10463.15625
2026500,78.5,13498.0,4321.184782608696,6634.5,464.5,2032.450980392157,711.5,59213.80952380953,30497.309523809523,961.5,10000.0,237.5,1979.9803921568628,10460.986363636364
2026600,77.77777777777777,13498.5,4320.268907563025,6634.5,463.77777777777777,2032.5,711.7777777777778,59207.5,30495.0,961.7777777777778,10000.0,237.77777777777777,1977.5,10460.802325581395
2026700,79.5,13497.815384615385,4320.5,6634.0,468.5,2032.4615384615386,715.5,59203.5,30496.5,964.5,10000.272727272728,240.5,1976.0,10464.5
2026800,80.36363636363636,13497.5,4320.799242424242,6634.0,471.3636363636364,2032.5,718.3636363636364,59206.5,30497.256097560974,967.7272727272727,9999.8125,242.36363636363637,1972.0,10467.5
2026900,79.5,13497.5,4321.0,6634.0,468.5,2032.5,714.5,59210.0,30494.0,963.5,10000.0,239.5,1969.5,10463.5
2027000,76.5,13498.808823529413,4321.5,6634.0,462.5,2032.5,708.5,59209.5,30497.678571428572,958.5,10000.0,234.5,1972.0,10457.814814814816
2027100,76.5,13499.848214285714,4321.205298013245,6634.0,461.5,2032.5,709.5,59209.5,30497.672413793105,958.5,10000.0,234.5,1970.9583333333333,10458.175257731958
2027200,79.5,13499.5,4321.0,6634.496746203905,468.5,2032.5,714.5,59207.5,30498.5,964.5,10000.15873015873,239.5,1969.5,10464.0
2027300,78.5,13499.5,4320.8488372093025,6634.5,466.5,2032.323076923077,712.5,59206.5,30501.0,962.5,10000.0,237.5,1969.323076923077,10461.876373626374
2027400,77.5,13500.0,4321.0,6635.0,463.5,2032.595744680851,711.5,59203.5,30504.268292682926,960.5,10000.0,236.5,1969.4716981132076,10460.14375
2027500,76.5,13499.5,4321.5,6634.0,461.5,2032.5,708.0,59206.47222222222,30506.23611111111,957.5,10000.0,234.5,1968.5,10457.512626262625
2027600,75.5,13499.840425531915,4321.5,6634.0,458.5,2032.5,705.5,59207.5,30507.724137931036,954.5,10000.0,231.5,1968.5,10454.5
2027700,73.5,13499.77868852459,4321.733944954129,6634.0,454.5,2032.5272727272727,701.5,59205.87804878049,30511.608108108107,950.5,10000.0,228.5,1969.5272727272727,10450.5
2027800,68.5,13500.173913043478,4321.74609375,6634.4889502762435,442.5,2032.5,689.5,59213.93827160494,30513.64197530864,938.5,10000.0,218.5,1971.0,10438.166666666666
2027900,69.5,13500.0,4322.0,6634.0,445.5,2032.322033898305,693.0,59212.5,30518.2625,942.5,10000.0,221.5,1971.322033898305,10442.166666666666
2028000,70.5,13500.5,4322.0,6634.0,447.5,2032.5,694.5,59209.5,30518.325581395347,943.5,10000.123287671233,222.5,1972.5,10443.203488372093
2028100,69.5,13500.205357142857,4322.231182795699,6634.0,446.5,2032.5714285714287,692.5,59206.5,30517.651515151516,942.0,10000.0,221.5,1972.4375,10441.5
2028200,70.5,13499.785714285714,4322.5,6634.5,448.5,2032.5,694.5,59210.5,30521.670731707316,944.5,10000.0,222.5,1971.9833333333333,10443.863636363636
2028300,66.5,13500.0,4322.806122448979,6632.5,437.5,2032.5636363636363,684.5,59209.0,30519.29268292683,933.5,10000.0,214.5,1972.9818181818182,10433.506887052341
2028400,69.5,13501.0,4322.982206405694,6632.5,446.5,2032.5,691.5,59213.0,30521.6625,940.5,10000.0,220.5,1973.0,10440.488826815643
2028500,68.5,13500.5,4322.827464788732,6632.5,445.5,2032.5079365079366,690.5,59211.188888888886,30519.5,940.5,10000.0,219.5,1972.031746031746,10439.801169590643
2028600,67.5,13501.0,4322.8646616541355,6632.0,442.5,2032.5735294117646,687.5,59216.0,30520.72857142857,937.5,10000.0,217.5,1972.5735294117646,10436.833333333334
2028700,69.5,13501.5,4322.85401459854,6632.0,447.5,2032.2931034482758,692.5,59214.5,30521.346153846152,942.5,10000.0,221.5,1972.2931034482758,10441.839108910892
2028800,69.5,13501.159574468085,4322.7967032967035,6632.0,444.5,2032.5,691.5,59223.27027027027,30521.22972972973,940.5,10000.016949152543,220.0,1971.5,10440.131578947368
2028900,71.5,13500.766129032258,4322.823333333334,6632.0,451.5,2032.404255319149,697.0,59219.5,30519.662790697676,946.5,10000.0,224.5,1971.936170212766,10445.859693877552
2029000,71.5,13501.0,4322.796875,6632.0,449.5,2032.5,696.5,59215.5,30517.708333333332,945.5,10000.0,224.5,1971.5,10445.150234741785
2029100,69.5,13500.829787234043,4322.761061946902,6632.0,445.5,2032.0,692.5,59216.5,30516.321428571428,942.0,10000.0,221.5,1972.5441176470588,10441.5
2029200,70.5,13500.5,4322.5,6632.0,447.5,2032.0,693.5,59214.5,30514.5,943.5,9999.984126984127,222.5,1971.4761904761904,10442.834196891192
2029300,72.5,13501.0,4322.5,6632.0,452.5,2031.9803921568628,700.0,59218.82666666667,30514.733333333334,949.5,10000.0,227.5,1973.530612244898,10448.78611111111
2029400,73.5,13500.816666666668,4322.5,6632.0,454.5,2031.9791666666667,700.5,59217.5,30512.66176470588,949.5,10000.0,227.5,1972.0,10449.5
2029500,71.5,13501.120967741936,4322.487603305785,6632.0,450.0,2031.3584905660377,696.5,59215.5,30516.22972972973,945.5,10000.28,224.5,1971.3584905660377,10445.5
2029600,69.5,13502.5,4321.8239436619715,6632.0,445.0,2032.0,690.5,59214.5,30514.227272727272,940.5,10000.245901639344,219.5,1971.5,10439.841584158416
2029700,69.5,13505.0,4322.0,6632.0,444.5,2031.9814814814815,691.5,59217.5,30511.5,940.5,10000.0,219.5,1971.5,10440.174731182795
2029800,70.375,13505.183333333332,4322.209302325581,6632.0,448.375,2031.9833333333333,694.375,59211.16129032258,30514.678571428572,944.375,10000.0,223.375,1970.5,10444.0
2029900,70.5,13504.5,4322.0,6632.0,448.5,2031.9,694.5,59215.5,30510.742424242424,943.5,9999.983050847457,222.5,1970.0,10443.5
2030000,70.81818181818181,13504.822916666666,4322.0,6631.5,448.8181818181818,2032.0,694.8181818181819,59215.5,30512.257142857143,944.8181818181819,10000.0,223.8181818181818,1968.9767441860465,10444.0
